playerId,name,team,position,toi,gamesPlayed,fantasyPoints,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain,fullName,birthDate,shootsCatches,height,weight,roster_percent,default_pos,espnId
8476453,N. Kucherov,TBL,R,25780,20,73.5,10.26,3.68,0,61,224.48000000000002,Nikita Kucherov,1993-06-17,L,71,182,99.87699876998771,RW,2563060
8475660,C. Talbot,LAK,G,49933,14,63.2,4.56,4.51,0,63,208.11,Cam Talbot,1987-07-05,L,76,200,80.38071214876517,G,5734
8480069,C. Makar,COL,D,28971,20,65.4,8.13,3.27,0,62,202.74,Cale Makar,1998-10-30,R,71,187,99.90773826958,D,4233563
8477956,D. Pastrnak,BOS,R,23219,20,64.7,10.03,3.24,0,62,200.88000000000002,David Pastrnak,1996-05-25,R,72,196,99.91067767820535,RW,3114778
8479318,A. Matthews,TOR,C,24219,19,60.0,8.92,3.16,0,63,199.08,Auston Matthews,1997-09-17,L,75,215,99.91360627891993,C,4024123
8481559,J. Hughes,NJD,C,17363,14,44.0,9.12,3.14,0,63,197.82000000000002,Jack Hughes,2001-05-14,L,71,175,99.69249692496925,C,4565222
8476468,J. Miller,VAN,C,26486,22,71.9,9.77,3.27,0,60,196.2,J.T. Miller,1993-03-14,L,73,218,99.73347391851917,C,2590852
8477939,W. Nylander,TOR,R,23026,19,57.4,8.97,3.02,0,63,190.26,William Nylander,1996-05-01,R,72,202,99.83746266034089,RW,3114736
8477933,S. Reinhart,FLA,C,24920,20,60.0,8.67,3.0,0,62,186.0,Sam Reinhart,1995-11-06,R,74,193,98.63527206700638,RW,3114722
8478550,A. Panarin,NYR,L,22080,19,55.2,9.0,2.91,0,63,183.33,Artemi Panarin,1991-10-30,R,72,175,98.09787383588122,LW,3891952
8477492,N. MacKinnon,COL,C,26312,20,58.3,7.98,2.92,0,62,181.04,Nathan MacKinnon,1995-09-01,R,72,200,99.90041882669946,C,3041969
8480800,Q. Hughes,VAN,D,32684,22,65.1,7.17,2.96,0,60,177.6,Quinn Hughes,1999-10-14,L,70,180,99.01294593169703,D,4320548
8478366,F. Vatrano,ANA,R,22225,20,57.2,9.27,2.86,0,62,177.32,Frank Vatrano,1994-03-14,L,71,197,90.75505960226108,RW,3527554
8480865,N. Dobson,NYI,D,30019,20,56.8,6.81,2.84,0,62,176.07999999999998,Noah Dobson,2000-01-07,R,76,200,95.11202225801728,D,4352732
8476887,F. Forsberg,NSH,L,21783,19,53.0,8.76,2.79,0,63,175.77,Filip Forsberg,1994-08-13,R,73,205,89.14565211024221,LW,2968772
8478499,A. Hill,VGK,G,43808,12,61.0,5.01,5.08,0,61,175.46,Adin Hill,1996-05-11,L,76,215,92.99406027718706,G,3939714
8478420,M. Rantanen,COL,R,26037,20,55.5,7.67,2.78,0,62,172.35999999999999,Mikko Rantanen,1996-10-29,L,76,215,99.88870339454647,RW,3899938
8480801,B. Tkachuk,OTT,L,18916,16,41.6,7.92,2.6,0,66,171.6,Brady Tkachuk,1999-09-16,L,76,225,99.64856791425058,LW,4319858
8476885,J. Trouba,NYR,D,25890,19,51.3,7.13,2.7,0,63,170.10000000000002,Jacob Trouba,1994-02-26,R,75,209,97.37589691023575,D,2976839
8479407,J. Bratt,NJD,L,22449,19,51.2,8.21,2.69,0,63,169.47,Jesper Bratt,1998-07-30,L,70,175,96.4066069232121,RW,4268771
8478010,B. Point,TBL,C,25551,21,58.2,8.2,2.77,0,61,168.97,Brayden Point,1996-03-13,R,70,178,99.6588180167516,C,3151187
8477967,T. Demko,VAN,G,52944,15,61.0,4.15,4.07,0,60,167.21,Thatcher Demko,1995-12-08,L,76,192,94.51646965652773,G,3096217
8478398,K. Connor,WPG,L,23460,19,50.300000000000004,7.72,2.65,0,63,166.95,Kyle Connor,1996-12-09,L,73,183,99.27071434847554,LW,3899952
