playerId,name,team,position,toi,gamesPlayed,fantasyPoints,FPP60,FPPG,missedGames,gamesRemaining,fantasyPointsRemain,fullName,birthDate,shootsCatches,height,weight,roster_percent,default_pos,espnId
8481559,J. Hughes,NJD,C,22761,18,62.7,9.92,3.48,0,59,205.32,Jack Hughes,2001-05-14,L,71,175,99.75271367982172,C,4565222
8479318,A. Matthews,TOR,C,28457,22,71.4,9.03,3.25,0,60,195.0,Auston Matthews,1997-09-17,L,75,215,99.9051110631874,C,4024123
8476453,N. Kucherov,TBL,R,33535,26,90.5,9.72,3.48,0,55,191.4,Nikita Kucherov,1993-06-17,L,71,182,99.88210768456617,RW,2563060
8480069,C. Makar,COL,D,33757,23,75.9,8.09,3.3,0,57,188.1,Cale Makar,1998-10-30,R,71,187,99.90653668075807,D,4233563
8475660,C. Talbot,LAK,G,56970,16,67.80000000000001,4.28,4.24,0,42,184.1,Cam Talbot,1987-07-05,L,76,200,83.66809209105438,G,5734
8476468,J. Miller,VAN,C,31290,26,83.6,9.62,3.22,0,56,180.32000000000002,J.T. Miller,1993-03-14,L,73,218,99.74118966484062,C,2590852
8478402,C. McDavid,EDM,C,27168,21,63.4,8.4,3.02,0,59,178.18,Connor McDavid,1997-01-13,L,73,194,99.8849731843736,C,3895074
8477956,D. Pastrnak,BOS,R,28095,24,73.3,9.39,3.05,0,58,176.89999999999998,David Pastrnak,1996-05-25,R,72,196,99.90798648551505,RW,3114778
8478550,A. Panarin,NYR,L,28278,24,71.7,9.13,2.99,0,58,173.42000000000002,Artemi Panarin,1991-10-30,R,72,175,98.29343684853713,LW,3891952
8480865,N. Dobson,NYI,D,36234,24,71.4,7.09,2.98,0,58,172.84,Noah Dobson,2000-01-07,R,76,200,96.0576259489303,D,4352732
8477933,S. Reinhart,FLA,C,30853,25,75.60000000000001,8.82,3.02,0,57,172.14000000000001,Sam Reinhart,1995-11-06,R,74,193,98.75925526561714,RW,3114722
8477492,N. MacKinnon,COL,C,33557,25,74.8,8.02,2.99,0,57,170.43,Nathan MacKinnon,1995-09-01,R,72,200,99.90941638269422,C,3041969
8477939,W. Nylander,TOR,R,27297,22,62.4,8.23,2.84,0,60,170.39999999999998,William Nylander,1996-05-01,R,72,202,99.81309754870247,RW,3114736
8478971,C. Ingram,ARI,G,50020,15,70.4,5.07,4.69,0,33,169.79,Connor Ingram,1997-03-31,L,74,196,51.20518358531317,G,4063522
8480801,B. Tkachuk,OTT,L,23371,20,53.1,8.18,2.66,0,62,164.92000000000002,Brady Tkachuk,1999-09-16,L,76,225,99.56868665085184,LW,4319858
8475786,Z. Hyman,EDM,L,25728,22,61.3,8.58,2.79,0,59,164.61,Zach Hyman,1992-06-09,R,73,206,92.77056463788121,RW,5509
8476885,J. Trouba,NYR,D,32589,24,65.1,7.19,2.71,0,58,157.18,Jacob Trouba,1994-02-26,R,75,209,97.93391994478951,D,2976839
